NUM_AUTORIZACION_TC,IND_ANOMALA_SVM,IND_ANOMALA_GN
824746,[-1],BAJA
848346,[-1],BAJA
823114,[-1],BAJA
894812,[-1],BAJA
928822,[-1],BAJA
813884,[-1],NA
840796,[-1],BAJA
844923,[-1],NA
850947,[-1],BAJA
813636,[-1],NA
805750,[-1],NA
851935,[-1],BAJA
881396,[-1],NA
913808,[-1],NA
925780,[-1],NA
844405,[-1],BAJA
818129,[-1],NA
820089,[-1],NA
828745,[-1],NA
833728,[-1],NA
843458,[-1],NA
865801,[-1],NA
891034,[-1],NA
920936,[-1],NA
909617,[-1],BAJA
822442,[-1],NA
830112,[-1],NA
862407,[-1],NA
874033,[-1],NA
913036,[-1],NA
924256,[-1],NA
879431,[-1],NA
825640,[-1],NA
905051,[-1],NA
858797,[-1],NA
893976,[-1],NA
820167,[-1],BAJA
843946,[-1],BAJA
918526,[-1],BAJA
865837,[-1],NA
929101,[-1],NA
846446,[-1],BAJA
868067,[-1],BAJA
824197,[-1],NA
824933,[-1],NA
817897,[-1],NA
824490,[-1],NA
817106,[-1],NA
829250,[-1],NA
832459,[-1],NA
878862,[-1],NA
910616,[-1],NA
874939,[-1],NA
893046,[-1],NA
910366,[-1],NA
833153,[-1],BAJA
833478,[-1],NA
904361,[-1],BAJA
915625,[-1],NA
933392,[-1],NA
836572,[-1],BAJA
872038,[-1],BAJA
932315,[-1],NA
841220,[-1],NA
825711,[-1],NA
814981,[-1],BAJA
901089,[-1],NA
844506,[-1],BAJA
857935,[-1],NA
854976,[-1],BAJA
923050,[-1],BAJA
831396,[-1],NA
861463,[-1],BAJA
829331,[-1],NA
887260,[-1],NA
821231,[-1],BAJA
933514,[-1],NA
826439,[-1],NA
836378,[-1],NA
837216,[-1],NA
860605,[-1],NA
882773,[-1],NA
886985,[-1],NA
913063,[-1],NA
827499,[-1],BAJA
832559,[-1],BAJA
924875,[-1],NA
934141,[-1],NA
864541,[-1],NA
855316,[-1],NA
879871,[-1],NA
890378,[-1],BAJA
854813,[-1],NA
867608,[-1],NA
917205,[-1],BAJA
928523,[-1],NA
904364,[-1],NA
933557,[-1],NA
820546,[-1],NA
848022,[-1],NA
856316,[-1],BAJA
857204,[-1],NA
852173,[-1],NA
810196,[-1],NA
835053,[-1],NA
869725,[-1],NA
888826,[-1],NA
933098,[-1],NA
934575,[-1],NA
820241,[-1],NA
840748,[-1],NA
914500,[-1],BAJA
824199,[-1],NA
857795,[-1],NA
852508,[-1],BAJA
811751,[-1],BAJA
833979,[-1],BAJA
808722,[-1],NA
908622,[-1],NA
932700,[-1],NA
929379,[-1],NA
861224,[-1],BAJA
820165,[-1],NA
812283,[-1],NA
831274,[-1],NA
922400,[-1],BAJA
807170,[-1],NA
816063,[-1],NA
807371,[-1],NA
820555,[-1],NA
813775,[-1],NA
918817,[-1],BAJA
835685,[-1],BAJA
927789,[-1],NA
805315,[-1],BAJA
817117,[-1],NA
875447,[-1],NA
886660,[-1],NA
909010,[-1],BAJA
833480,[-1],NA
928628,[-1],NA
887247,[-1],NA
912457,[-1],NA
924324,[-1],NA
820962,[-1],NA
852108,[-1],BAJA
856645,[-1],NA
875332,[-1],NA
879026,[-1],BAJA
887458,[-1],NA
901315,[-1],NA
930069,[-1],NA
840621,[-1],BAJA
904711,[-1],BAJA
915020,[-1],BAJA
871140,[-1],BAJA
930141,[-1],NA
826974,[-1],NA
919361,[-1],NA
880466,[-1],NA
896735,[-1],NA
821968,[-1],BAJA
916420,[-1],NA
819815,[-1],BAJA
810645,[-1],BAJA
930194,[-1],BAJA
892616,[-1],BAJA
857467,[-1],BAJA
908866,[-1],BAJA
831970,[-1],NA
843767,[-1],NA
829473,[-1],NA
933201,[-1],NA
817885,[-1],BAJA
825424,[-1],NA
847724,[-1],NA
887277,[-1],NA
937443,[-1],NA
885979,[-1],NA
865512,[-1],NA
861737,[-1],BAJA
809377,[-1],BAJA
884657,[-1],NA
878370,[-1],NA
926299,[-1],NA
890684,[-1],NA
885551,[-1],NA
847427,[-1],NA
930697,[-1],NA
834526,[-1],NA
833928,[-1],NA
905942,[-1],NA
845751,[-1],NA
851294,[-1],NA
849635,[-1],NA
855578,[-1],NA
909059,[-1],BAJA
913527,[-1],NA
841119,[-1],BAJA
856199,[-1],NA
884456,[-1],NA
875157,[-1],NA
817389,[-1],BAJA
823205,[-1],BAJA
917117,[-1],NA
913722,[-1],NA
920043,[-1],BAJA
811695,[-1],BAJA
902115,[-1],BAJA
805034,[-1],NA
816455,[-1],BAJA
834294,[-1],NA
845459,[-1],NA
848002,[-1],BAJA
860177,[-1],BAJA
884365,[-1],NA
920359,[-1],BAJA
821360,[-1],NA
892136,[-1],NA
843896,[-1],NA
923105,[-1],NA
919897,[-1],NA
901469,[-1],NA
896676,[-1],NA
932482,[-1],NA
919390,[-1],NA
842413,[-1],NA
853681,[-1],BAJA
825799,[-1],NA
842883,[-1],NA
860066,[-1],NA
900462,[-1],NA
851818,[-1],NA
855479,[-1],BAJA
857043,[-1],NA
844799,[-1],BAJA
839457,[-1],NA
832699,[-1],NA
819694,[-1],NA
820728,[-1],NA
936285,[-1],NA
822928,[-1],NA
816100,[-1],NA
833596,[-1],NA
910559,[-1],BAJA
823951,[-1],NA
819887,[-1],NA
815237,[-1],NA
859238,[-1],NA
862628,[-1],NA
925015,[-1],NA
933354,[-1],NA
816485,[-1],NA
920407,[-1],BAJA
814938,[-1],NA
917827,[-1],NA
920915,[-1],NA
869604,[-1],BAJA
868089,[-1],BAJA
898186,[-1],NA
826873,[-1],BAJA
841147,[-1],NA
929630,[-1],NA
865135,[-1],NA
844374,[-1],NA
850896,[-1],NA
850817,[-1],NA
851027,[-1],BAJA
857561,[-1],NA
816491,[-1],BAJA
920916,[-1],NA
927696,[-1],NA
851460,[-1],BAJA
916554,[-1],NA
935007,[-1],BAJA
840154,[-1],BAJA
837693,[-1],BAJA
820052,[-1],NA
825318,[-1],NA
847974,[-1],NA
848695,[-1],NA
858935,[-1],NA
875694,[-1],NA
823028,[-1],NA
811161,[-1],NA
884271,[-1],NA
862585,[-1],NA
860149,[-1],NA
885169,[-1],BAJA
820401,[-1],NA
928093,[-1],NA
813204,[-1],NA
824179,[-1],NA
888038,[-1],NA
897382,[-1],BAJA
891744,[-1],NA
902347,[-1],NA
859346,[-1],NA
930402,[-1],NA
924920,[-1],NA
841456,[-1],BAJA
913361,[-1],NA
860068,[-1],NA
853100,[-1],BAJA
915928,[-1],BAJA
813349,[-1],BAJA
815879,[-1],NA
934476,[-1],BAJA
926599,[-1],NA
862685,[-1],NA
881140,[-1],BAJA
883064,[-1],NA
901858,[-1],NA
918304,[-1],NA
806176,[-1],NA
930783,[-1],BAJA
840734,[-1],NA
841154,[-1],NA
910725,[-1],NA
820592,[-1],NA
844401,[-1],NA
828432,[-1],BAJA
808920,[-1],BAJA
913190,[-1],NA
931958,[-1],NA
811952,[-1],NA
826453,[-1],BAJA
882221,[-1],NA
894684,[-1],NA
895788,[-1],NA
831032,[-1],BAJA
929662,[-1],NA
906451,[-1],BAJA
935067,[-1],NA
932736,[-1],NA
908894,[-1],BAJA
861784,[-1],NA
832395,[-1],NA
911632,[-1],NA
836826,[-1],NA
928465,[-1],NA
827276,[-1],NA
843859,[-1],NA
886257,[-1],NA
815037,[-1],NA
860782,[-1],NA
891833,[-1],NA
898499,[-1],NA
928713,[-1],NA
809367,[-1],BAJA
817012,[-1],NA
829105,[-1],BAJA
896662,[-1],BAJA
828738,[-1],NA
907968,[-1],BAJA
875628,[-1],NA
821626,[-1],NA
923649,[-1],NA
929636,[-1],BAJA
842058,[-1],NA
912398,[-1],BAJA
866640,[-1],NA
892979,[-1],NA
915474,[-1],NA
920525,[-1],NA
921688,[-1],BAJA
815625,[-1],NA
914004,[-1],BAJA
880802,[-1],NA
812110,[-1],NA
918440,[-1],BAJA
824726,[-1],NA
844437,[-1],BAJA
910554,[-1],NA
837507,[-1],BAJA
920557,[-1],NA
814041,[-1],NA
866907,[-1],BAJA
838165,[-1],BAJA
935460,[-1],NA
815610,[-1],NA
931856,[-1],NA
888169,[-1],NA
884228,[-1],NA
916785,[-1],NA
928881,[-1],NA
857892,[-1],NA
933085,[-1],NA
807410,[-1],BAJA
833993,[-1],NA
824588,[-1],NA
826149,[-1],BAJA
895510,[-1],NA
839784,[-1],NA
910353,[-1],NA
887200,[-1],NA
813551,[-1],NA
883920,[-1],NA
893835,[-1],NA
928252,[-1],NA
848156,[-1],NA
867854,[-1],NA
912494,[-1],NA
874950,[-1],NA
869682,[-1],BAJA
840708,[-1],NA
870525,[-1],NA
927190,[-1],NA
891932,[-1],NA
831865,[-1],NA
855966,[-1],BAJA
830613,[-1],NA
900843,[-1],BAJA
930717,[-1],BAJA
805576,[-1],NA
820312,[-1],BAJA
849060,[-1],BAJA
836387,[-1],BAJA
918532,[-1],BAJA
819809,[-1],NA
862672,[-1],BAJA
919047,[-1],BAJA
877886,[-1],NA
840916,[-1],NA
893570,[-1],NA
922649,[-1],BAJA
920458,[-1],NA
804847,[-1],NA
842440,[-1],BAJA
905515,[-1],NA
932507,[-1],NA
934142,[-1],BAJA
847872,[-1],NA
847438,[-1],NA
819932,[-1],BAJA
844317,[-1],NA
856427,[-1],BAJA
832795,[-1],BAJA
833711,[-1],NA
912706,[-1],NA
904316,[-1],NA
829740,[-1],BAJA
817901,[-1],BAJA
863640,[-1],NA
863889,[-1],BAJA
865841,[-1],NA
897266,[-1],NA
898682,[-1],NA
899241,[-1],BAJA
888260,[-1],NA
912490,[-1],NA
907908,[-1],NA
937509,[-1],NA
880857,[-1],NA
852325,[-1],NA
873364,[-1],NA
912754,[-1],NA
913698,[-1],NA
861424,[-1],BAJA
903311,[-1],NA
838818,[-1],NA
891520,[-1],NA
880361,[-1],NA
918325,[-1],NA
896438,[-1],NA
878813,[-1],BAJA
901181,[-1],NA
853211,[-1],NA
829766,[-1],NA
873937,[-1],BAJA
895456,[-1],NA
932432,[-1],BAJA
876021,[-1],NA
882643,[-1],BAJA
853782,[-1],BAJA
821963,[-1],NA
840500,[-1],NA
905840,[-1],NA
917350,[-1],NA
886238,[-1],NA
810443,[-1],BAJA
813718,[-1],BAJA
840398,[-1],NA
839113,[-1],BAJA
926950,[-1],NA
848382,[-1],BAJA
832747,[-1],BAJA
903094,[-1],BAJA
924151,[-1],NA
890439,[-1],NA
843821,[-1],NA
856578,[-1],NA
856752,[-1],NA
901915,[-1],NA
891856,[-1],BAJA
814522,[-1],NA
908196,[-1],NA
916314,[-1],NA
874849,[-1],NA
927312,[-1],BAJA
932606,[-1],NA
913586,[-1],NA
919554,[-1],BAJA
848415,[-1],NA
883078,[-1],BAJA
881267,[-1],NA
908913,[-1],NA
902452,[-1],NA
891415,[-1],NA
807375,[-1],NA
911066,[-1],NA
872867,[-1],NA
890587,[-1],NA
834058,[-1],NA
929228,[-1],NA
890463,[-1],BAJA
871671,[-1],NA
889779,[-1],BAJA
904521,[-1],NA
919037,[-1],NA
936473,[-1],BAJA
808681,[-1],NA
813946,[-1],NA
810794,[-1],NA
829124,[-1],NA
896106,[-1],BAJA
904995,[-1],NA
856664,[-1],NA
865514,[-1],BAJA
900681,[-1],NA
833568,[-1],NA
908927,[-1],NA
915546,[-1],NA
811471,[-1],BAJA
825346,[-1],NA
832567,[-1],NA
847498,[-1],NA
866882,[-1],NA
885484,[-1],NA
893818,[-1],NA
809394,[-1],NA
812305,[-1],NA
844254,[-1],NA
879357,[-1],BAJA
866150,[-1],BAJA
927612,[-1],NA
838127,[-1],NA
815238,[-1],BAJA
912003,[-1],BAJA
909815,[-1],NA
909872,[-1],BAJA
917089,[-1],BAJA
924228,[-1],NA
931851,[-1],NA
835056,[-1],BAJA
852497,[-1],NA
911386,[-1],NA
820074,[-1],NA
820060,[-1],NA
848480,[-1],BAJA
826186,[-1],BAJA
875888,[-1],BAJA
820436,[-1],NA
844826,[-1],NA
860254,[-1],NA
866454,[-1],NA
870422,[-1],NA
821075,[-1],NA
843502,[-1],NA
905213,[-1],NA
907175,[-1],NA
865731,[-1],NA
906717,[-1],NA
822381,[-1],NA
888240,[-1],NA
856913,[-1],NA
869975,[-1],NA
925127,[-1],NA
916392,[-1],NA
925657,[-1],NA
813783,[-1],BAJA
824833,[-1],NA
864579,[-1],BAJA
904044,[-1],NA
887400,[-1],NA
891294,[-1],NA
900058,[-1],NA
914461,[-1],NA
845230,[-1],NA
879383,[-1],NA
882083,[-1],BAJA
903730,[-1],NA
923577,[-1],NA
909027,[-1],BAJA
811766,[-1],NA
817801,[-1],NA
924932,[-1],NA
837213,[-1],NA
844071,[-1],NA
865698,[-1],NA
915094,[-1],BAJA
814087,[-1],NA
820987,[-1],NA
834729,[-1],NA
851118,[-1],BAJA
871893,[-1],NA
865341,[-1],BAJA
897750,[-1],NA
849250,[-1],NA
846016,[-1],NA
866350,[-1],NA
920952,[-1],NA
889037,[-1],NA
840097,[-1],NA
912829,[-1],NA
894009,[-1],BAJA
924888,[-1],NA
931817,[-1],NA
915043,[-1],NA
806852,[-1],NA
813930,[-1],BAJA
890093,[-1],NA
820721,[-1],NA
917784,[-1],NA
837735,[-1],NA
893550,[-1],BAJA
920487,[-1],BAJA
805104,[-1],NA
901760,[-1],BAJA
843214,[-1],NA
884069,[-1],NA
833937,[-1],NA
865564,[-1],NA
826635,[-1],BAJA
883160,[-1],NA
892552,[-1],NA
898094,[-1],NA
824501,[-1],BAJA
824394,[-1],NA
848387,[-1],NA
856816,[-1],NA
937596,[-1],NA
910351,[-1],NA
900578,[-1],NA
912761,[-1],NA
826899,[-1],BAJA
901540,[-1],NA
833141,[-1],NA
863829,[-1],BAJA
856545,[-1],NA
889263,[-1],NA
900583,[-1],NA
928848,[-1],BAJA
837474,[-1],NA
848913,[-1],BAJA
815813,[-1],NA
856821,[-1],NA
875662,[-1],NA
857832,[-1],NA
820437,[-1],NA
908430,[-1],NA
830862,[-1],NA
837076,[-1],NA
908528,[-1],NA
927786,[-1],BAJA
937829,[-1],NA
888221,[-1],NA
827598,[-1],NA
916593,[-1],NA
916710,[-1],NA
911720,[-1],NA
848424,[-1],NA
849291,[-1],BAJA
868338,[-1],BAJA
894637,[-1],NA
904136,[-1],BAJA
933305,[-1],NA
919388,[-1],NA
921775,[-1],NA
886972,[-1],NA
901610,[-1],NA
869077,[-1],BAJA
839744,[-1],NA
837275,[-1],BAJA
843901,[-1],BAJA
865781,[-1],NA
925443,[-1],NA
933107,[-1],NA
929256,[-1],NA
874242,[-1],NA
860443,[-1],NA
840638,[-1],NA
881815,[-1],BAJA
822506,[-1],NA
826225,[-1],BAJA
844714,[-1],NA
856375,[-1],NA
878591,[-1],NA
891536,[-1],NA
911146,[-1],NA
908971,[-1],NA
841455,[-1],NA
899375,[-1],NA
840078,[-1],NA
840511,[-1],BAJA
872864,[-1],BAJA
911617,[-1],NA
917300,[-1],NA
810565,[-1],NA
820899,[-1],NA
836691,[-1],NA
843401,[-1],NA
844582,[-1],NA
858401,[-1],NA
876247,[-1],NA
888642,[-1],NA
892285,[-1],NA
912511,[-1],NA
905425,[-1],NA
935762,[-1],NA
926302,[-1],BAJA
826806,[-1],NA
885758,[-1],NA
823849,[-1],NA
928300,[-1],NA
925305,[-1],NA
867556,[-1],BAJA
825365,[-1],BAJA
937473,[-1],NA
928605,[-1],NA
907883,[-1],BAJA
936556,[-1],BAJA
909376,[-1],BAJA
900409,[-1],NA
887574,[-1],NA
838669,[-1],NA
818664,[-1],BAJA
896625,[-1],NA
901626,[-1],NA
917939,[-1],NA
912573,[-1],BAJA
915527,[-1],BAJA
905733,[-1],NA
909867,[-1],BAJA
921860,[-1],BAJA
900622,[-1],NA
906214,[-1],BAJA
907401,[-1],NA
900525,[-1],NA
828707,[-1],NA
820512,[-1],NA
824066,[-1],NA
810723,[-1],NA
884251,[-1],NA
885162,[-1],NA
928013,[-1],NA
829622,[-1],BAJA
829742,[-1],NA
845104,[-1],BAJA
921991,[-1],NA
921051,[-1],BAJA
912579,[-1],BAJA
914397,[-1],BAJA
916485,[-1],NA
854458,[-1],BAJA
813343,[-1],NA
818852,[-1],NA
905251,[-1],NA
886725,[-1],NA
838284,[-1],NA
875044,[-1],NA
902319,[-1],NA
907018,[-1],NA
917782,[-1],NA
917833,[-1],BAJA
918539,[-1],BAJA
832754,[-1],NA
914356,[-1],BAJA
819342,[-1],NA
820341,[-1],BAJA
835303,[-1],NA
837622,[-1],NA
844398,[-1],NA
860337,[-1],NA
865506,[-1],BAJA
904114,[-1],NA
881236,[-1],BAJA
902756,[-1],NA
810205,[-1],NA
805917,[-1],NA
823618,[-1],NA
836801,[-1],NA
856775,[-1],NA
884671,[-1],NA
898434,[-1],NA
901145,[-1],NA
881631,[-1],BAJA
820580,[-1],NA
882462,[-1],NA
852121,[-1],NA
937047,[-1],BAJA
857592,[-1],NA
922744,[-1],NA
834887,[-1],NA
840618,[-1],NA
895484,[-1],BAJA
877825,[-1],NA
912038,[-1],NA
810879,[-1],BAJA
874527,[-1],NA
811427,[-1],BAJA
908611,[-1],BAJA
916319,[-1],NA
890130,[-1],NA
928156,[-1],BAJA
837565,[-1],NA
824830,[-1],BAJA
843537,[-1],NA
846565,[-1],NA
897000,[-1],NA
846650,[-1],NA
885267,[-1],BAJA
929863,[-1],NA
861774,[-1],BAJA
888871,[-1],BAJA
820097,[-1],NA
828768,[-1],NA
837382,[-1],NA
865655,[-1],NA
873835,[-1],BAJA
892327,[-1],NA
904457,[-1],NA
912514,[-1],BAJA
912965,[-1],NA
915147,[-1],NA
915545,[-1],NA
912319,[-1],NA
849065,[-1],BAJA
846708,[-1],BAJA
898976,[-1],NA
845022,[-1],NA
876305,[-1],NA
910524,[-1],NA
844078,[-1],NA
830518,[-1],NA
901670,[-1],NA
917908,[-1],NA
826894,[-1],NA
874045,[-1],BAJA
891411,[-1],NA
898842,[-1],NA
913021,[-1],NA
845481,[-1],BAJA
882046,[-1],BAJA
909574,[-1],NA
911964,[-1],BAJA
837054,[-1],BAJA
815746,[-1],NA
818672,[-1],BAJA
838082,[-1],NA
863023,[-1],BAJA
865978,[-1],NA
873656,[-1],NA
875903,[-1],NA
885454,[-1],NA
897722,[-1],NA
907863,[-1],NA
911237,[-1],NA
928748,[-1],NA
937714,[-1],NA
886463,[-1],BAJA
851210,[-1],BAJA
848669,[-1],NA
886740,[-1],NA
833571,[-1],NA
878562,[-1],BAJA
874538,[-1],NA
914591,[-1],BAJA
919626,[-1],BAJA
902379,[-1],BAJA
851904,[-1],BAJA
886272,[-1],NA
824763,[-1],NA
873737,[-1],BAJA
809190,[-1],BAJA
851008,[-1],BAJA
892103,[-1],NA
829187,[-1],BAJA
848779,[-1],BAJA
858803,[-1],NA
865735,[-1],NA
842380,[-1],NA
877483,[-1],BAJA
866671,[-1],NA
867545,[-1],NA
920182,[-1],BAJA
924162,[-1],BAJA
889079,[-1],BAJA
836564,[-1],BAJA
840481,[-1],NA
857314,[-1],NA
862653,[-1],BAJA
934693,[-1],NA
824233,[-1],NA
931398,[-1],NA
918052,[-1],BAJA
821519,[-1],BAJA
840896,[-1],NA
929113,[-1],NA
866848,[-1],NA
836371,[-1],NA
874582,[-1],BAJA
817798,[-1],BAJA
932843,[-1],NA
860262,[-1],BAJA
900995,[-1],NA
916806,[-1],NA
908962,[-1],NA
935396,[-1],BAJA
925528,[-1],BAJA
874226,[-1],NA
820760,[-1],BAJA
916492,[-1],BAJA
905343,[-1],BAJA
931183,[-1],BAJA
869600,[-1],NA
876013,[-1],BAJA
844404,[-1],BAJA
849274,[-1],NA
906540,[-1],NA
901843,[-1],BAJA
848610,[-1],NA
840897,[-1],NA
934018,[-1],NA
854676,[-1],NA
898223,[-1],BAJA
903980,[-1],NA
902015,[-1],NA
833822,[-1],NA
849342,[-1],NA
871753,[-1],NA
923574,[-1],BAJA
828463,[-1],BAJA
828894,[-1],NA
912416,[-1],NA
913280,[-1],NA
933610,[-1],BAJA
820426,[-1],BAJA
890906,[-1],NA
901895,[-1],NA
809440,[-1],BAJA
889092,[-1],NA
855763,[-1],BAJA
858088,[-1],NA
859215,[-1],NA
848895,[-1],NA
934465,[-1],NA
900278,[-1],BAJA
844115,[-1],NA
921385,[-1],NA
811199,[-1],BAJA
832936,[-1],NA
844849,[-1],BAJA
852312,[-1],NA
926079,[-1],BAJA
810567,[-1],BAJA
920610,[-1],NA
811200,[-1],NA
887734,[-1],BAJA
872598,[-1],NA
876046,[-1],NA
814167,[-1],NA
810115,[-1],NA
876840,[-1],BAJA
842454,[-1],NA
880332,[-1],NA
912674,[-1],NA
909979,[-1],NA
916439,[-1],NA
887835,[-1],BAJA
843128,[-1],NA
843933,[-1],BAJA
830663,[-1],NA
893011,[-1],NA
820635,[-1],NA
820893,[-1],NA
813586,[-1],NA
815518,[-1],NA
809054,[-1],NA
809767,[-1],NA
805362,[-1],BAJA
832930,[-1],NA
872813,[-1],NA
884526,[-1],BAJA
838025,[-1],BAJA
823123,[-1],BAJA
889850,[-1],NA
844749,[-1],NA
852011,[-1],NA
847965,[-1],NA
873689,[-1],NA
885483,[-1],NA
859443,[-1],NA
824880,[-1],NA
842734,[-1],BAJA
891955,[-1],NA
898587,[-1],NA
899279,[-1],NA
879457,[-1],BAJA
814870,[-1],NA
936674,[-1],BAJA
849288,[-1],BAJA
847917,[-1],NA
852128,[-1],NA
934056,[-1],NA
812917,[-1],NA
848212,[-1],BAJA
930190,[-1],NA
